item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales,time_operating,item_category_short
20.35,2,0.06595278007399324,9,81.6276,1997.0,1,3,2,1787.0072,16.0,1
12.792854228644284,0,0.12517151,5,88.9198,1985.0,2,1,4,3139.9128,28.0,1
17.85,0,0.037826873,13,189.7188,1997.0,1,3,2,2285.0256,16.0,0
4.615,2,0.101747034,2,231.33,1987.0,3,1,2,4660.6,26.0,1
15.0,0,0.06595278007399324,12,47.2744,2004.0,1,2,2,679.116,9.0,1
12.792854228644284,2,0.075142108,0,145.8444,1985.0,2,1,4,3773.7544,28.0,1
12.1,2,0.061424738,13,56.7614,2009.0,2,1,3,1049.9666,4.0,0
11.65,0,0.040597054,5,187.324,2002.0,2,2,2,1864.24,11.0,1
12.792854228644284,0,0.041556697,0,104.4332,1985.0,1,3,1,307.5996,28.0,1
15.5,2,0.126791761,0,262.1568,1998.0,2,1,1,527.3136,15.0,1
9.195,2,0.117484834,12,158.5578,1997.0,1,3,2,2406.867,16.0,1
15.1,2,0.106097275,5,43.2796,2009.0,2,1,3,123.8388,4.0,1
5.095,2,0.129395895,12,140.3838,1987.0,3,1,2,1826.2894,26.0,1
15.1,2,0.100265027,5,142.5786,2009.0,2,1,3,3323.0078,4.0,1
12.1,0,0.011557563,3,165.3526,1999.0,2,3,2,3453.5046,14.0,0
6.235,1,0.119157788,8,263.791,2009.0,2,1,3,2103.928,4.0,2
15.0,0,0.077622622,0,121.8414,1998.0,2,1,1,243.6828,15.0,1
12.792854228644284,0,0.041194986,5,39.1164,1985.0,2,1,4,1235.7248,28.0,1
10.65,2,0.085135953,12,232.3668,1997.0,1,3,2,3685.8688,16.0,1
9.8,2,0.106816919,5,114.2492,1998.0,2,1,1,463.3968,15.0,1
18.25,0,0.04421348,6,173.408,1987.0,3,1,2,1038.648,26.0,0
12.792854228644284,0,0.013745883,4,62.0168,1985.0,2,1,4,1534.0032,28.0,1
19.6,1,0.094308058,8,251.8698,1999.0,2,3,2,3551.3772,14.0,2
17.0,2,0.026622757,2,144.247,2002.0,2,2,2,3149.234,11.0,1
9.6,2,0.014234595,12,190.2872,1999.0,2,3,2,4727.18,14.0,1
8.51,2,0.078526225,12,173.5422,1999.0,2,3,2,5000.8238,14.0,1
5.88,1,0.0249887,8,150.3392,2009.0,2,1,3,447.4176,4.0,2
8.905,0,0.143712172,4,60.2878,2009.0,2,1,3,1151.1682,4.0,1
12.792854228644284,2,0.067373081,0,258.8988,1985.0,2,1,4,3083.9856,28.0,1
8.85,0,0.053822086,5,183.8292,1987.0,3,1,2,2554.0088,26.0,1
20.7,0,0.043011277,3,177.2028,2009.0,2,1,3,3364.9532,4.0,1
12.792854228644284,1,0.123557061,8,216.6192,1985.0,1,3,1,215.7192,28.0,2
6.3,0,0.127968205,2,209.627,2009.0,2,1,3,3984.813,4.0,1
17.5,2,0.007570599,3,144.6102,2009.0,2,1,3,2187.153,4.0,1
12.792854228644284,2,0.06595278007399324,2,92.312,1985.0,1,3,1,372.848,28.0,1
5.765,0,0.081996785,0,40.1164,2004.0,1,2,2,540.6296,9.0,1
17.75,2,0.067777778,0,186.924,2009.0,2,1,3,3169.208,4.0,1
5.035,2,0.080362549,0,229.0036,2007.0,2,2,2,4326.3684,6.0,1
8.355,0,0.013929059,0,94.1462,1997.0,1,3,2,2221.1088,16.0,1
6.13,0,0.077169953,3,63.0536,2007.0,2,2,2,1225.072,6.0,0
10.5,2,0.06595278007399324,0,143.3128,1997.0,1,3,2,1438.128,16.0,1
12.5,0,0.112681821,2,119.144,2009.0,2,1,3,3235.788,4.0,1
12.792854228644284,0,0.10080442,0,45.4744,1985.0,2,1,4,1041.3112,28.0,1
20.75,1,0.02512588,7,150.4734,2004.0,1,2,2,890.8404,9.0,2
12.792854228644284,2,0.122519571,12,93.0436,1985.0,2,1,4,2363.59,28.0,1
13.35,2,0.15021128,12,179.066,2007.0,2,2,2,2696.49,6.0,1
7.96,0,0.028357839,2,163.2894,2004.0,1,2,2,4530.1032,9.0,1
8.92,1,0.130663423,8,175.237,2007.0,2,2,2,2117.244,6.0,2
6.635,2,0.006335942,0,121.8098,1999.0,2,3,2,2048.6666,14.0,1
15.5,0,0.032845997,0,106.7938,1987.0,3,1,2,3215.814,26.0,1
6.13,0,0.076735903,3,62.4536,1997.0,1,3,2,1225.072,16.0,0
7.315,0,0.01530184,12,154.434,1997.0,1,3,2,1378.206,16.0,1
16.0,2,0.029377239,9,46.1718,1998.0,2,1,1,94.5436,15.0,1
16.85,0,0.233356571,12,146.576,1998.0,2,1,1,439.428,15.0,1
15.85,0,0.137053947,2,94.4094,2009.0,2,1,3,1047.3034,4.0,1
15.0,0,0.06595278007399324,12,43.4744,1997.0,1,3,2,543.2928,16.0,1
19.1,1,0.177236497,8,172.3422,2004.0,1,2,2,2586.633,9.0,2
19.0,0,0.111830282,4,105.4622,1987.0,3,1,2,952.7598,26.0,1
13.5,0,0.06595278007399324,0,84.654,1999.0,2,3,2,1211.756,14.0,1
16.75,2,0.008204465,2,99.8674,1999.0,2,3,2,2342.9502,14.0,1
12.792854228644284,2,0.02439015,0,95.9068,1985.0,2,1,4,3207.8244,28.0,1
9.195,2,0.064143995,4,85.9566,2002.0,2,2,2,1691.132,11.0,1
19.35,0,0.033275634,9,173.8738,2007.0,2,2,2,2432.8332,6.0,1
11.8,2,0.107662745,3,224.1772,2007.0,2,2,2,2890.9036,6.0,1
10.6,0,0.01115195,0,40.6454,2007.0,2,2,2,167.7816,6.0,1
13.65,2,0.013064516,5,115.5834,2002.0,2,2,2,1382.2008,11.0,1
14.85,2,0.009954237,12,158.263,1999.0,2,3,2,2659.871,14.0,1
12.792854228644284,1,0.021214364,7,48.2034,1985.0,1,3,1,97.2068,28.0,2
13.5,2,0.067859568,3,60.1562,2004.0,1,2,2,1599.9174,9.0,1
5.635,0,0.103481775,0,150.005,2002.0,2,2,2,1797.66,11.0,1
7.405,0,0.015358176,2,92.4146,2007.0,2,2,2,1459.4336,6.0,1
12.792854228644284,1,0.293066133,8,177.0712,1985.0,1,3,1,351.5424,28.0,2
11.35,0,0.030981392,12,51.9008,2007.0,2,2,2,708.4112,6.0,1
12.792854228644284,0,0.06595278007399324,13,153.8024,1985.0,2,1,4,7741.9224,28.0,0
16.1,2,0.013623294,5,109.3596,2002.0,2,2,2,1186.4556,11.0,1
17.7,2,0.041098734,5,80.9276,2009.0,2,1,3,487.3656,4.0,1
13.1,1,0.01209726,10,188.853,2004.0,1,2,2,3225.801,9.0,2
14.3,2,0.034382602,0,96.5726,1987.0,3,1,2,2251.0698,26.0,1
12.792854228644284,0,0.035406842,12,244.317,1985.0,2,1,4,8262.578,28.0,1
8.6,1,0.090374342,8,114.3176,2002.0,2,2,2,1946.7992,11.0,2
5.78,2,0.074451126,12,264.5568,2009.0,2,1,3,6327.7632,4.0,1
8.195,0,0.031467128,0,91.8462,2002.0,2,2,2,2313.655,11.0,1
13.65,2,0.078786674,3,184.824,1997.0,1,3,2,3355.632,16.0,1
17.35,0,0.056032247,0,102.3016,2002.0,2,2,2,1619.2256,11.0,1
20.25,1,0.058935522,8,246.646,1997.0,1,3,2,2463.46,16.0,2
12.792854228644284,2,0.064577332,9,230.5352,1985.0,1,3,1,687.1056,28.0,1
16.1,0,0.034306962,5,252.3356,1997.0,1,3,2,3815.034,16.0,1
12.792854228644284,2,0.053586458,5,89.7856,1985.0,2,1,4,966.7416,28.0,1
17.6,2,0.076431919,9,113.2202,2009.0,2,1,3,2025.3636,4.0,1
18.0,0,0.039090105,12,148.4418,2002.0,2,2,2,4119.9704,11.0,1
12.5,1,0.031549131,7,99.0384,1998.0,2,1,1,197.0768,15.0,2
9.065,0,0.115233813,4,94.4094,1987.0,3,1,2,2856.282,26.0,1
16.85,2,0.159825617,4,195.5478,2004.0,1,2,2,4262.4516,9.0,1
16.0,1,0.073080167,8,228.4668,2007.0,2,2,2,2534.0348,6.0,2
9.3,0,0.066727717,4,181.6292,1987.0,3,1,2,2371.5796,26.0,1
6.215,0,0.012146608,5,37.9848,2004.0,1,2,2,782.9808,9.0,1
20.1,2,0.022552083,5,226.6036,2007.0,2,2,2,6831.108,6.0,1
8.77,2,0.047036036,5,170.5422,2007.0,2,2,2,2759.0752,6.0,1
16.25,0,0.087158654,3,95.141,2004.0,1,2,2,2220.443,9.0,1
15.15,0,0.027756137,0,150.4708,1987.0,3,1,2,2106.5912,26.0,1
13.15,1,0.092589917,8,159.5604,1987.0,3,1,2,1901.5248,26.0,2
12.15,1,0.06595278007399324,8,117.615,1987.0,3,1,2,1514.695,26.0,2
12.792854228644284,0,0.077427883,4,41.8454,1985.0,1,3,1,41.9454,28.0,1
20.85,0,0.121227447,12,197.5452,2004.0,1,2,2,4306.3944,9.0,1
18.2,2,0.066284519,5,247.2092,2004.0,1,2,2,3486.1288,9.0,1
8.3,0,0.03549838,5,36.6506,2009.0,2,1,3,455.4072,4.0,1
6.195,0,0.072131519,12,120.1098,2002.0,2,2,2,2892.2352,11.0,1
15.1,0,0.06595278007399324,5,216.4166,2002.0,2,2,2,2830.3158,11.0,1
11.5,1,0.021020616,7,130.7942,2002.0,2,2,2,2782.3782,11.0,2
19.0,0,0.111902259,4,105.4622,2004.0,1,2,2,1905.5196,9.0,1
10.5,0,0.071548187,4,120.2098,2009.0,2,1,3,602.549,4.0,1
8.8,0,0.071540443,12,210.6612,1999.0,2,3,2,2508.7344,14.0,1
12.792854228644284,1,0.121765124,7,264.1884,1985.0,1,3,1,264.9884,28.0,2
17.75,0,0.014609738,5,160.4262,2002.0,2,2,2,3182.524,11.0,1
12.792854228644284,2,0.080697998,4,39.8506,1985.0,1,3,1,37.9506,28.0,1
17.75,2,0.156802171,3,242.1538,2004.0,1,2,2,4326.3684,9.0,1
20.75,0,0.024144862,5,123.373,2004.0,1,2,2,2093.941,9.0,1
16.7,2,0.062297249,12,60.6562,2009.0,2,1,3,592.562,4.0,1
12.792854228644284,0,0.052058711,4,55.5588,1985.0,2,1,4,1145.176,28.0,1
13.85,1,0.031402114,10,40.248,2002.0,2,2,2,319.584,11.0,2
15.35,2,0.113217223,5,191.1504,1997.0,1,3,2,1725.7536,16.0,1
12.1,0,0.06595278007399324,5,177.3002,2004.0,1,2,2,3044.7034,9.0,1
12.15,1,0.06595278007399324,8,118.515,2009.0,2,1,3,1398.18,4.0,2
12.792854228644284,0,0.031139933,3,74.8012,1985.0,1,3,1,303.6048,28.0,0
16.35,1,0.013363902,10,106.128,2004.0,1,2,2,1917.504,9.0,2
12.792854228644284,0,0.030952737,5,160.1578,1985.0,2,1,4,3048.6982,28.0,1
7.27,0,0.07136748,13,111.8518,2009.0,2,1,3,2277.036,4.0,0
13.8,0,0.058192802,3,246.9802,1999.0,2,3,2,5896.3248,14.0,0
20.25,2,0.022976493,0,240.3538,1999.0,2,3,2,4086.0146,14.0,1
9.3,0,0.111220521,0,65.7826,1997.0,1,3,2,968.739,16.0,1
14.15,0,0.037967687,14,125.6046,1999.0,2,3,2,1618.5598,14.0,1
12.792854228644284,1,0.06595278007399324,7,164.5526,1985.0,2,1,4,2302.3364,28.0,2
8.115,2,0.032158866,2,154.8972,1997.0,1,3,2,1713.7692,16.0,1
12.792854228644284,2,0.045068892,12,190.8872,1985.0,1,3,1,945.436,28.0,1
11.1,1,0.033176087,8,120.1124,2002.0,2,2,2,1896.1984,11.0,2
12.5,1,0.018845298,7,96.7384,2004.0,1,2,2,2759.0752,9.0,2
9.8,2,0.056375879,0,84.6908,2004.0,1,2,2,1006.6896,9.0,1
19.7,2,0.161356273,2,253.1014,2009.0,2,1,3,2805.0154,4.0,1
14.3,2,0.034605882,0,95.9726,2007.0,2,2,2,2153.1972,6.0,1
19.75,0,0.033942546,12,213.5902,1999.0,2,3,2,4460.1942,14.0,1
18.5,0,0.025740259,9,89.4172,1987.0,3,1,2,1605.9096,26.0,1
12.792854228644284,1,0.026938317,8,174.1396,1985.0,2,1,4,4012.1108,28.0,2
12.35,2,0.033754478,9,199.0426,2004.0,1,2,2,3361.6242,9.0,1
12.792854228644284,1,0.015375557,7,156.9604,1985.0,2,1,4,4278.4308,28.0,2
5.365,2,0.140458316,11,169.7764,1999.0,2,3,2,3263.7516,14.0,1
12.792854228644284,1,0.046333982,7,97.2384,1985.0,2,1,4,2660.5368,28.0,2
20.5,2,0.06595278007399324,4,82.8592,2004.0,1,2,2,908.1512,9.0,1
8.71,0,0.139228412,2,49.5376,1997.0,1,3,2,1198.44,16.0,1
12.792854228644284,0,0.06595278007399324,11,109.4596,1985.0,2,1,4,1833.6132,28.0,1
16.0,2,0.06595278007399324,9,48.1718,2007.0,2,2,2,756.3488,6.0,1
17.6,0,0.00799436,3,171.6422,1987.0,3,1,2,3793.7284,26.0,1
20.7,2,0.121767168,4,118.9466,2002.0,2,2,2,353.5398,11.0,1
13.0,2,0.030083482,2,61.922,2004.0,1,2,2,1557.972,9.0,1
20.2,2,0.118025091,0,195.811,2007.0,2,2,2,2553.343,6.0,1
20.35,0,0.060649213,0,232.7616,1987.0,3,1,2,2812.3392,26.0,1
18.6,0,0.151931742,1,101.1358,1987.0,3,1,2,1105.8938,26.0,1
12.792854228644284,0,0.063831013,6,46.206,1985.0,2,1,4,1304.968,28.0,0
13.35,0,0.103091351,3,229.9352,2007.0,2,2,2,2519.3872,6.0,1
17.85,0,0.052389407,12,120.9072,2009.0,2,1,3,2817.6656,4.0,1
16.35,1,0.013355306,10,105.528,1987.0,3,1,2,2024.032,26.0,2
14.85,2,0.019550858,3,263.791,2002.0,2,2,2,4207.856,11.0,1
21.25,0,0.01005532,9,183.1608,2007.0,2,2,2,2756.412,6.0,1
14.15,0,0.034845668,12,242.7828,1987.0,3,1,2,3167.8764,26.0,1
17.2,2,0.025162022,2,145.9418,2004.0,1,2,2,1765.7016,9.0,1
12.792854228644284,0,0.022685222,5,161.592,1985.0,2,1,4,4314.384,28.0,1
10.85,0,0.162571649,12,107.4622,2002.0,2,2,2,529.311,11.0,1
20.35,2,0.014825605,5,233.2958,1997.0,1,3,2,4206.5244,16.0,1
16.35,1,0.058034349,8,124.802,1998.0,2,1,1,253.004,15.0,2
9.3,0,0.043785694,6,191.6846,1997.0,1,3,2,3057.3536,16.0,0
12.792854228644284,2,0.076798609,13,231.8958,1985.0,2,1,4,8413.0488,28.0,0
15.75,0,0.055241242,0,196.5452,2007.0,2,2,2,3131.9232,6.0,1
14.85,1,0.061102235,8,253.2698,2002.0,2,2,2,2283.0282,11.0,2
18.6,0,0.039517121,4,243.6802,2007.0,2,2,2,5896.3248,6.0,1
16.35,1,0.029565309,8,256.4646,2009.0,2,1,3,515.3292,4.0,2
9.695,2,0.128283243,0,226.1404,1997.0,1,3,2,3375.606,16.0,1
15.15,2,0.012332667,12,130.0284,2007.0,2,2,2,3559.3668,6.0,1
14.3,2,0.065195229,5,88.9856,2004.0,1,2,2,1669.8264,9.0,1
10.895,0,0.108253944,5,194.8794,1998.0,2,1,1,585.2382,15.0,1
8.39,1,0.121178848,8,165.1868,2007.0,2,2,2,2784.3756,6.0,2
18.35,0,0.06595278007399324,3,151.934,1987.0,3,1,2,306.268,26.0,0
15.2,1,0.09698132,7,116.3492,1987.0,3,1,2,2548.6824,26.0,2
20.2,0,0.064351908,12,259.4646,2004.0,1,2,2,2061.3168,9.0,1
12.792854228644284,1,0.079419801,8,172.3106,1985.0,2,1,4,5475.5392,28.0,2
8.71,2,0.072301795,2,185.6924,2002.0,2,2,2,3331.6632,11.0,1
12.15,0,0.021719387,0,163.1184,2004.0,1,2,2,3467.4864,9.0,1
8.06,0,0.021420031,1,232.0326,2002.0,2,2,2,3003.4238,11.0,1
11.5,0,0.290430317,5,130.6652,1998.0,2,1,1,258.3304,15.0,1
14.85,0,0.018571641,2,187.3214,1997.0,1,3,2,4333.6922,16.0,1
11.8,0,0.06595278007399324,5,45.2402,2009.0,2,1,3,1148.505,4.0,1
14.7,0,0.020952705,6,143.5128,1999.0,2,3,2,2444.8176,14.0,0
12.792854228644284,1,0.102371638,8,221.2456,1985.0,1,3,1,663.1368,28.0,2
18.75,1,0.034278798,8,214.1218,1987.0,3,1,2,4488.1578,26.0,2
7.235,0,0.06595278007399324,12,115.1834,2002.0,2,2,2,1382.2008,11.0,1
12.792854228644284,0,0.038377013,5,211.5586,1985.0,2,1,4,4432.2306,28.0,1
19.6,1,0.025325897,7,150.9024,1999.0,2,3,2,3795.06,14.0,2
7.27,2,0.020898691,2,92.2488,2007.0,2,2,2,814.9392,6.0,1
15.1,2,0.105881129,5,42.0796,2002.0,2,2,2,454.0756,11.0,1
7.81,0,0.112906337,13,243.5486,1998.0,2,1,1,488.6972,15.0,0
7.81,2,0.055216312,2,125.5046,2004.0,1,2,2,3237.1196,9.0,1
6.465,0,0.125210375,2,266.8884,2007.0,2,2,2,1059.9536,6.0,1
12.792854228644284,1,0.058185842,8,220.8456,1985.0,2,1,4,4199.8664,28.0,2
10.8,0,0.098814721,9,100.5042,2009.0,2,1,3,1884.8798,4.0,1
9.5,2,0.022058724,9,196.8452,1997.0,1,3,2,3523.4136,16.0,1
20.7,2,0.100091576,5,125.5388,1987.0,3,1,2,2105.2596,26.0,1
8.895,0,0.075876602,6,235.9616,2007.0,2,2,2,1874.8928,6.0,0
15.6,0,0.037841362,12,125.2704,2009.0,2,1,3,2628.5784,4.0,1
9.0,0,0.081943273,4,214.5534,1987.0,3,1,2,3440.8544,26.0,1
19.35,0,0.016645164,4,120.9098,2002.0,2,2,2,1687.1372,11.0,1
19.7,2,0.018061324,9,102.599,2002.0,2,2,2,2063.98,11.0,1
12.792854228644284,2,0.028062401,0,44.0402,1985.0,1,3,1,91.8804,28.0,1
5.825,1,0.091857904,8,160.7894,2009.0,2,1,3,1617.894,4.0,2
12.792854228644284,0,0.036109413,5,140.6154,1985.0,2,1,4,4538.0928,28.0,1
12.85,0,0.108633372,5,233.8642,2009.0,2,1,3,2323.642,4.0,1
12.85,0,0.03324652,12,172.4422,2002.0,2,2,2,4483.4972,11.0,1
17.5,0,0.016720132,9,139.918,1987.0,3,1,2,419.454,26.0,1
17.0,0,0.055433377,3,221.1114,1997.0,1,3,2,4434.228,16.0,1
7.05,0,0.084966021,12,111.1912,1997.0,1,3,2,1965.4416,16.0,1
5.78,2,0.074135053,12,264.0568,2004.0,1,2,2,2109.2544,9.0,1
15.2,0,0.091745951,12,229.0352,2004.0,1,2,2,2290.352,9.0,1
12.792854228644284,0,0.056685383,5,178.437,1985.0,2,1,4,3175.866,28.0,1
11.35,2,0.00552947,5,169.279,2004.0,1,2,2,2376.906,9.0,1
17.5,0,0.013664703,4,257.7304,2002.0,2,2,2,5683.2688,11.0,1
16.25,0,0.087310672,3,95.541,1999.0,2,3,2,1544.656,14.0,1
12.85,0,0.022639195,5,179.7318,1999.0,2,3,2,2165.1816,14.0,1
12.792854228644284,0,0.016531033,4,122.4098,1985.0,2,1,4,3012.745,28.0,1
8.84,2,0.076873991,4,109.9228,2009.0,2,1,3,1547.3192,4.0,1
12.792854228644284,0,0.035863436,9,58.3562,1985.0,2,1,4,1125.8678,28.0,1
17.75,1,0.111301625,10,107.5912,1997.0,1,3,2,1528.6768,16.0,2
6.38,1,0.015193323,8,143.347,2002.0,2,2,2,858.882,11.0,2
12.792854228644284,2,0.046408928,2,153.2998,1985.0,2,1,4,3998.7948,28.0,1
10.65,0,0.06595278007399324,5,57.1272,2004.0,1,2,2,279.636,9.0,1
13.1,0,0.07494003,3,75.0354,1997.0,1,3,2,902.8248,16.0,1
12.792854228644284,0,0.065119701,13,145.7128,1985.0,2,1,4,4026.7584,28.0,0
10.195,0,0.06595278007399324,4,143.1154,2007.0,2,2,2,2410.8618,6.0,1
6.67,2,0.090456903,12,131.2626,2007.0,2,2,2,2098.6016,6.0,1
5.32,1,0.093071679,7,103.8674,2002.0,2,2,2,509.337,11.0,2
12.792854228644284,2,0.048292189,0,133.1626,1985.0,2,1,4,2492.0894,28.0,1
12.1,0,0.029902679,13,144.3444,2009.0,2,1,3,1161.1552,4.0,0
13.85,2,0.056547986,1,232.73,2009.0,2,1,3,6291.81,4.0,1
16.35,1,0.034726222,8,125.602,1999.0,2,3,2,3036.048,14.0,2
18.35,1,0.088908547,8,192.8504,1987.0,3,1,2,2876.256,26.0,2
15.5,2,0.044024163,5,102.0332,1998.0,2,1,1,102.5332,15.0,1
12.1,0,0.020568574,12,150.4734,1997.0,1,3,2,2078.6276,16.0,1
12.1,0,0.020564685,12,148.2734,2004.0,1,2,2,3266.4148,9.0,1
19.25,2,0.058226609,4,85.2908,1987.0,3,1,2,671.1264,26.0,1
8.71,2,0.072155462,2,183.3924,1997.0,1,3,2,3146.5708,16.0,1
10.5,1,0.027253711,8,170.9106,1987.0,3,1,2,3251.1014,26.0,2
11.6,2,0.144604071,3,240.8222,2009.0,2,1,3,3585.333,4.0,1
16.0,2,0.193477995,5,55.9246,1998.0,2,1,1,405.4722,15.0,1
6.865,0,0.056945936,12,214.6218,2002.0,2,2,2,1923.4962,11.0,1
10.395,0,0.031288338,11,159.5604,2002.0,2,2,2,2852.2872,11.0,1
8.05,2,0.078400465,5,259.0646,1997.0,1,3,2,4380.2982,16.0,1
5.785,2,0.038976089,5,264.2252,2007.0,2,2,2,3934.878,6.0,1
10.3,2,0.058918844,5,191.653,1999.0,2,3,2,5313.084,14.0,1
12.5,0,0.031176157,5,103.099,2009.0,2,1,3,722.393,4.0,1
7.63,0,0.061159246,13,92.5436,1999.0,2,3,2,1607.2412,14.0,0
13.5,2,0.06595278007399324,12,78.396,2004.0,1,2,2,1438.128,9.0,1
17.5,0,0.052550476,12,101.299,2002.0,2,2,2,722.393,11.0,1
12.792854228644284,0,0.124448295,13,112.0518,1985.0,1,3,1,113.8518,28.0,0
8.21,0,0.010808272,6,150.5392,2009.0,2,1,3,1043.9744,4.0,0
11.65,2,0.010963269,9,110.9544,2009.0,2,1,3,335.5632,4.0,1
18.5,0,0.06595278007399324,12,119.8124,2007.0,2,2,2,4029.4216,6.0,1
7.72,2,0.075035902,0,78.7986,2009.0,2,1,3,856.8846,4.0,1
5.88,1,0.024882614,8,149.4392,2004.0,1,2,2,1640.5312,9.0,2
6.85,0,0.022878953,4,262.3594,2004.0,1,2,2,3924.891,9.0,1
12.792854228644284,1,0.166572501,8,176.1712,1985.0,2,1,4,3691.1952,28.0,2
7.52,0,0.055081623,5,128.8994,1987.0,3,1,2,2055.9904,26.0,1
13.65,2,0.025920816,12,81.2302,1997.0,1,3,2,2059.9852,16.0,1
12.792854228644284,1,0.029500321,8,46.2086,1985.0,2,1,4,802.9548,28.0,2
6.985,2,0.137645467,9,185.2608,2002.0,2,2,2,2940.1728,11.0,1
12.792854228644284,0,0.06595278007399324,12,240.6222,1985.0,2,1,4,4302.3996,28.0,1
9.3,0,0.026818196,3,248.9092,1998.0,2,1,1,498.0184,15.0,1
12.1,0,0.030102335,2,74.767,1987.0,3,1,2,2220.443,26.0,1
5.98,0,0.043740308,5,145.3418,2009.0,2,1,3,2354.2688,4.0,1
9.0,1,0.069653585,7,266.2884,1999.0,2,3,2,2914.8724,14.0,2
7.145,0,0.01785932,4,160.6578,2009.0,2,1,3,2246.4092,4.0,1
19.0,1,0.017755213,7,211.7244,2002.0,2,2,2,2752.4172,11.0,2
7.855,2,0.161875063,0,35.6848,2002.0,2,2,2,335.5632,11.0,1
19.5,0,0.128181759,0,156.1314,2004.0,1,2,2,2792.3652,9.0,1
8.71,0,0.121250374,2,92.7778,1997.0,1,3,2,1032.6558,16.0,1
11.5,0,0.014921093,14,173.908,2009.0,2,1,3,1211.756,4.0,1
18.85,1,0.040434372,8,244.3144,1999.0,2,3,2,5635.3312,14.0,2
13.65,2,0.031508924,2,98.77,2002.0,2,2,2,1697.79,11.0,1
6.135,0,0.079094835,13,114.386,1999.0,2,3,2,1018.674,14.0,0
5.655,0,0.175793413,13,146.9102,2009.0,2,1,3,1749.7224,4.0,0
14.85,2,0.019495051,3,261.291,1987.0,3,1,2,10256.649,26.0,1
20.75,2,0.063313974,1,153.7682,2004.0,1,2,2,1829.6184,9.0,1
10.0,0,0.0674819,12,234.859,2009.0,2,1,3,1181.795,4.0,1
10.3,0,0.070026951,3,263.6226,2004.0,1,2,2,6608.065,9.0,1
5.675,2,0.023496967,12,156.1288,1997.0,1,3,2,2828.3184,16.0,1
5.51,1,0.06595278007399324,7,98.9726,2009.0,2,1,3,1565.9616,4.0,2
17.75,0,0.073559521,11,33.9216,2002.0,2,2,2,830.9184,11.0,1
17.75,0,0.07626905,0,113.1544,2009.0,2,1,3,1006.6896,4.0,1
8.365,2,0.039925235,5,189.2188,2002.0,2,2,2,4570.0512,11.0,1
12.792854228644284,2,0.093883945,2,200.4742,1985.0,1,3,1,398.1484,28.0,1
10.0,2,0.03773288,12,128.2994,1987.0,3,1,2,1413.4934,26.0,1
18.2,2,0.066400129,5,250.1092,1999.0,2,3,2,5727.2116,14.0,1
19.35,2,0.039920687,13,163.3868,2004.0,1,2,2,3439.5228,9.0,0
12.792854228644284,0,0.022351808,9,143.7812,1985.0,2,1,4,4986.842,28.0,1
7.39,1,0.120180894,10,141.447,1987.0,3,1,2,2290.352,26.0,2
7.945,0,0.015900971,12,163.821,1999.0,2,3,2,1794.331,14.0,1
16.0,2,0.172759093,12,157.0972,1997.0,1,3,2,4673.916,16.0,1
20.1,1,0.077454252,7,59.2536,1997.0,1,3,2,735.0432,16.0,2
20.6,0,0.039255412,5,94.4778,1998.0,2,1,1,93.8778,15.0,1
8.575,2,0.072252888,3,196.5794,2007.0,2,2,2,5267.1438,6.0,1
17.7,2,0.016664252,5,47.9034,2009.0,2,1,3,729.051,4.0,1
20.0,2,0.086187886,4,125.4678,1998.0,2,1,1,127.1678,15.0,1
5.695,0,0.109784056,4,256.0646,1998.0,2,1,1,1288.323,15.0,1
5.11,1,0.06595278007399324,8,164.721,2009.0,2,1,3,3588.662,4.0,2
15.25,2,0.06595278007399324,12,178.166,2002.0,2,2,2,4853.682,11.0,1
12.792854228644284,2,0.029023048,2,177.837,1985.0,2,1,4,6704.606,28.0,1
18.25,2,0.183142346,3,110.357,1987.0,3,1,2,2087.283,26.0,1
15.6,2,0.06595278007399324,12,170.6132,1987.0,3,1,2,6595.4148,26.0,1
13.0,0,0.153857402,2,76.3986,1999.0,2,3,2,778.986,14.0,1
7.02,0,0.081290366,5,147.3734,1999.0,2,3,2,2524.0478,14.0,1
19.7,0,0.066935459,12,177.537,1997.0,1,3,2,3175.866,16.0,1
9.1,1,0.055514919,8,112.5518,1999.0,2,3,2,341.5554,14.0,2
8.0,2,0.050657232,0,249.9092,1998.0,2,1,1,249.0092,15.0,1
17.75,1,0.098108957,7,240.9196,2009.0,2,1,3,4579.3724,4.0,2
19.5,0,0.128405328,0,156.4314,1999.0,2,3,2,2326.971,14.0,1
7.685,1,0.025477448,7,145.276,1997.0,1,3,2,3515.424,16.0,2
9.6,1,0.040969757,7,188.7214,1998.0,2,1,1,376.8428,15.0,2
19.6,0,0.040550868,3,45.5718,1998.0,2,1,1,47.2718,15.0,0
17.6,0,0.175545889,12,163.6868,1998.0,2,1,1,163.7868,15.0,1
15.6,2,0.099344826,3,63.6194,2002.0,2,2,2,743.0328,11.0,1
12.65,1,0.042276746,8,108.4938,1999.0,2,3,2,1500.7132,14.0,2
12.792854228644284,0,0.013861607,0,94.4462,1985.0,2,1,4,2036.0164,28.0,1
12.792854228644284,2,0.076387367,12,112.1518,1985.0,2,1,4,3870.9612,28.0,1
14.5,1,0.08996026,7,159.5604,2002.0,2,2,2,1426.1436,11.0,2
6.425,0,0.010480751,2,116.5808,2009.0,2,1,3,2460.7968,4.0,1
